timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
1058691132,1058659854,6815762,90.81124,100239.0,15.0,1.2116716,0,0
1058956742,1058941087,6815762,91.064896,100235.984,15.0,1.211635,0,0
1059144263,1059128582,6815762,91.31328,100233.02,15.0,1.2115993,0,0
1059331744,1059316078,6815762,91.64886,100229.01,15.0,1.2115507,0,0
1059566135,1059542644,6815762,91.35027,100232.56,15.0,1.2115937,0,0
1059753652,1059730149,6815762,90.90372,100237.89,15.0,1.2116581,0,0
1059941134,1059909828,6815762,90.79803,100239.16,15.0,1.2116734,0,0
1060128628,1060097326,6815762,90.89844,100237.96,15.0,1.211659,0,0
1060316138,1060284832,6815762,90.88786,100238.07,15.0,1.2116604,0,0
1060503631,1060472326,6815762,90.832375,100238.75,15.0,1.2116685,0,0
1060691130,1060659839,6815762,90.87201,100238.28,15.0,1.2116629,0,0
1060925493,1060925453,6815762,90.8773,100238.195,15.0,1.2116618,0,0
1061112992,1061081702,6815762,90.78746,100239.28,15.0,1.2116749,0,0
1061300497,1061269204,6815762,90.76367,100239.57,15.0,1.2116785,0,0
1061487992,1061456702,6815762,90.79539,100239.17,15.0,1.2116736,0,0
1061753617,1061737952,6815762,90.75047,100239.72,15.0,1.2116803,0,0
1061941123,1061925452,6815762,90.70818,100240.234,15.0,1.2116865,0,0
1062097369,1062097328,6815762,90.81916,100238.91,15.0,1.2116704,0,0
1062363119,1062331702,6815762,90.8086,100239.03,15.0,1.211672,0,0
1062550494,1062519203,6815762,90.74782,100239.734,15.0,1.2116804,0,0
1062737992,1062706702,6815762,90.75047,100239.72,15.0,1.2116803,0,0
1062925627,1062894203,6815762,90.74782,100239.734,15.0,1.2116804,0,0
1063112992,1063081708,6815762,90.78481,100239.3,15.0,1.2116752,0,0
1063300494,1063269203,6815762,90.75311,100239.695,15.0,1.2116799,0,0
1063534890,1063534827,6815762,90.84031,100238.64,15.0,1.2116672,0,0
1063722386,1063691086,6815762,90.77161,100239.47,15.0,1.2116772,0,0
1063909891,1063878597,6815762,90.75839,100239.61,15.0,1.2116789,0,0
1064097377,1064066088,6815762,90.78481,100239.31,15.0,1.2116753,0,0
1064362991,1064347327,6815762,90.68441,100240.5,15.0,1.2116897,0,0
1064519256,1064519207,6815762,90.78746,100239.27,15.0,1.2116748,0,0
1064706752,1064675452,6815762,90.726685,100240.016,15.0,1.2116839,0,0
1064894276,1064862952,6815762,90.68177,100240.55,15.0,1.2116902,0,0
1065159919,1065128608,6815762,90.77425,100239.44,15.0,1.2116768,0,0
1065347367,1065316080,6815762,90.76631,100239.53,15.0,1.2116779,0,0
1065534952,1065503598,6815762,90.75311,100239.67,15.0,1.2116796,0,0
1065722375,1065691094,6815762,90.779526,100239.37,15.0,1.211676,0,0
1065956753,1065956713,6815762,90.79539,100239.19,15.0,1.2116739,0,0
1066144286,1066112952,6815762,90.7399,100239.836,15.0,1.2116816,0,0
1066331775,1066300459,6815762,90.71347,100240.17,15.0,1.2116857,0,0
1066519276,1066487951,6815762,90.76897,100239.5,15.0,1.2116777,0,0
1066706841,1066675464,6815762,90.724045,100240.05,15.0,1.2116842,0,0
1066894254,1066862962,6815762,90.832375,100238.73,15.0,1.2116681,0,0
1067128635,1067128595,6815762,90.65798,100240.82,15.0,1.2116935,0,0
1067316138,1067284848,6815762,90.76897,100239.5,15.0,1.2116777,0,0
1067503617,1067472327,6815762,90.71612,100240.125,15.0,1.2116852,0,0
1067691118,1067659827,6815762,90.7901,100239.234,15.0,1.2116743,0,0
1067956743,1067925453,6815762,90.77161,100239.45,15.0,1.211677,0,0
1068144242,1068112952,6815762,90.75575,100239.64,15.0,1.2116793,0,0
1068331742,1068300452,6815762,90.69497,100240.38,15.0,1.2116882,0,0
1068566117,1068566077,6815762,90.7029,100240.266,15.0,1.2116868,0,0
1068753728,1068722327,6815762,90.81124,100239.0,15.0,1.2116716,0,0
1068941122,1068909830,6815762,90.78481,100239.3,15.0,1.2116752,0,0
1069128617,1069097327,6815762,90.91693,100237.75,15.0,1.2116565,0,0
1069316269,1069284828,6815762,90.938065,100237.484,15.0,1.2116532,0,0
1069550506,1069550466,6815762,91.04904,100236.164,15.0,1.2116373,0,0
1069737992,1069706704,6815762,90.75311,100239.7,15.0,1.21168,0,0
1069925492,1069894201,6815762,90.73726,100239.89,15.0,1.2116823,0,0
1070112992,1070081701,6815762,90.75311,100239.7,15.0,1.21168,0,0
1070300491,1070269202,6815762,90.71876,100240.08,15.0,1.2116846,0,0
1070566117,1070534827,6815762,90.82181,100238.86,15.0,1.2116699,0,0
1070753619,1070722329,6815762,90.69497,100240.38,15.0,1.2116882,0,0
1070925540,1070902015,6815762,90.75839,100239.62,15.0,1.211679,0,0
1071066118,1071050452,6815762,90.803314,100239.086,15.0,1.2116725,0,0
1071363028,1071331702,6815762,90.78746,100239.28,15.0,1.2116749,0,0
1071550514,1071519203,6815762,90.77425,100239.44,15.0,1.2116768,0,0
1071738011,1071706702,6815762,90.7214,100240.06,15.0,1.2116843,0,0
1071909868,1071886400,6815762,90.74254,100239.81,15.0,1.2116814,0,0
1072159868,1072128594,6815762,90.77425,100239.44,15.0,1.2116768,0,0
1072347369,1072316078,6815762,90.647415,100240.94,15.0,1.211695,0,0
1072534934,1072503596,6815762,90.82181,100238.86,15.0,1.2116699,0,0
1072722403,1072691077,6815762,90.74782,100239.734,15.0,1.2116804,0,0
1072909900,1072878578,6815762,90.70554,100240.25,15.0,1.2116866,0,0
1073081765,1073058267,6815762,90.77425,100239.44,15.0,1.2116768,0,0
1073347370,1073323908,6815762,90.729324,100239.97,15.0,1.2116833,0,0
1073487992,1073472327,6815762,90.78481,100239.3,15.0,1.2116752,0,0
1073675496,1073659828,6815762,90.68705,100240.47,15.0,1.2116892,0,0
1073862995,1073847327,6815762,90.71612,100240.125,15.0,1.2116852,0,0
1074159870,1074128601,6815762,90.77161,100239.45,15.0,1.211677,0,0
1074347370,1074316105,6815762,90.824455,100238.84,15.0,1.2116697,0,0
1074519266,1074495766,6815762,90.79274,100239.22,15.0,1.2116742,0,0
1074659991,1074636401,6815762,90.7399,100239.83,15.0,1.2116815,0,0
1074956741,1074925452,6815762,90.726685,100240.01,15.0,1.2116838,0,0
1075144335,1075112952,6815762,90.61307,100241.36,15.0,1.2117001,0,0
1075331753,1075300452,6815762,90.66592,100240.71,15.0,1.2116922,0,0
1075503649,1075480139,6815762,90.6342,100241.11,15.0,1.211697,0,0
1075691117,1075667639,6815762,90.65534,100240.85,15.0,1.2116939,0,0
1075956747,1075933271,6815762,90.66062,100240.79,15.0,1.2116932,0,0
1076097366,1076081702,6815762,90.74254,100239.8,15.0,1.2116812,0,0
1076284888,1076269203,6815762,90.75047,100239.71,15.0,1.2116802,0,0
1076472421,1076456725,6815762,90.62892,100241.16,15.0,1.2116976,0,0
1076659879,1076644207,6815762,90.69497,100240.39,15.0,1.2116883,0,0
1076941120,1076917639,6815762,90.647415,100240.95,15.0,1.2116952,0,0
1077081745,1077058265,6815762,90.8086,100239.03,15.0,1.211672,0,0
1077269264,1077237979,6815762,90.60249,100241.484,15.0,1.2117015,0,0
1077566118,1077534827,6815762,90.71876,100240.08,15.0,1.2116846,0,0
1077753779,1077722327,6815762,90.6342,100241.09,15.0,1.2116969,0,0
1077925496,1077902016,6815762,90.647415,100240.95,15.0,1.2116952,0,0
1078113012,1078089515,6815762,90.74518,100239.766,15.0,1.2116808,0,0
1078300492,1078277014,6815762,90.623634,100241.23,15.0,1.2116985,0,0
1078519357,1078503577,6815762,90.6342,100241.09,15.0,1.2116969,0,0
1078706745,1078691078,6815762,90.5153,100242.516,15.0,1.211714,0,0
1078894244,1078878577,6815762,90.66327,100240.75,15.0,1.2116927,0,0
1079081778,1079066077,6815762,90.697624,100240.35,15.0,1.2116879,0,0
1079363044,1079339516,6815762,90.73461,100239.914,15.0,1.2116826,0,0
1079503617,1079480139,6815762,90.81916,100238.89,15.0,1.2116702,0,0
1079691137,1079667645,6815762,90.76897,100239.5,15.0,1.2116777,0,0
1079878664,1079847341,6815762,90.76897,100239.484,15.0,1.2116774,0,0
1080066158,1080034857,6815762,90.78217,100239.336,15.0,1.2116756,0,0
1080347387,1080323914,6815762,90.88786,100238.09,15.0,1.2116606,0,0
1080534881,1080511390,6815762,90.79539,100239.19,15.0,1.2116739,0,0
1080722367,1080698890,6815762,90.731964,100239.945,15.0,1.211683,0,0
1080941141,1080925451,6815762,90.697624,100240.36,15.0,1.211688,0,0
1081128676,1081112952,6815762,90.74518,100239.766,15.0,1.2116808,0,0
1081316136,1081300479,6815762,90.584,100241.69,15.0,1.211704,0,0
1081503634,1081487971,6815762,90.700264,100240.305,15.0,1.2116873,0,0
1081691270,1081675457,6815762,90.77425,100239.44,15.0,1.2116768,0,0
1081925505,1081902016,6815762,90.74254,100239.81,15.0,1.2116814,0,0
1082112992,1082089515,6815762,90.78481,100239.3,15.0,1.2116752,0,0
1082300491,1082269202,6815762,90.84823,100238.56,15.0,1.2116662,0,0
1082487993,1082456702,6815762,90.84031,100238.64,15.0,1.2116672,0,0
1082675495,1082644202,6815762,90.7901,100239.24,15.0,1.2116745,0,0
1082956755,1082933264,6815762,90.68705,100240.47,15.0,1.2116892,0,0
1083144257,1083120766,6815762,90.63156,100241.14,15.0,1.2116975,0,0
1083363004,1083347339,6815762,90.74782,100239.75,15.0,1.2116805,0,0
1083550491,1083534827,6815762,90.700264,100240.31,15.0,1.2116873,0,0
1083738013,1083722328,6815762,90.69497,100240.39,15.0,1.2116883,0,0
1083925493,1083909826,6815762,90.76631,100239.52,15.0,1.2116778,0,0
1084112991,1084097327,6815762,90.824455,100238.84,15.0,1.2116697,0,0
1084300535,1084284827,6815762,90.79803,100239.14,15.0,1.2116733,0,0
1084534868,1084511389,6815762,90.78746,100239.28,15.0,1.2116749,0,0
1084722367,1084691077,6815762,90.76367,100239.55,15.0,1.2116781,0,0
1084909868,1084878578,6815762,90.76103,100239.58,15.0,1.2116786,0,0
1085097378,1085066079,6815762,90.803314,100239.08,15.0,1.2116725,0,0
1085284867,1085253595,6815762,90.776886,100239.41,15.0,1.2116765,0,0
1085472366,1085441077,6815762,90.75839,100239.61,15.0,1.2116789,0,0
1085706791,1085706703,6815762,90.61835,100241.28,15.0,1.2116991,0,0
1085894252,1085862958,6815762,90.74254,100239.82,15.0,1.2116815,0,0
1086159866,1086144202,6815762,90.70554,100240.25,15.0,1.2116866,0,0
1086347370,1086331702,6815762,90.7029,100240.28,15.0,1.2116871,0,0
1086534931,1086519218,6815762,90.69497,100240.39,15.0,1.2116883,0,0
1086722403,1086706720,6815762,90.75311,100239.7,15.0,1.21168,0,0
1086956821,1086933264,6815762,90.75311,100239.7,15.0,1.21168,0,0
1087144242,1087112952,6815762,90.62099,100241.27,15.0,1.211699,0,0
1087331741,1087300452,6815762,90.59721,100241.555,15.0,1.2117023,0,0
1087519271,1087487966,6815762,90.650055,100240.92,15.0,1.2116947,0,0
1087706743,1087675457,6815762,90.58928,100241.63,15.0,1.2117033,0,0
1087894260,1087862952,6815762,90.541725,100242.2,15.0,1.2117102,0,0
1088081742,1088050452,6815762,90.594574,100241.57,15.0,1.2117026,0,0
1088316134,1088316079,6815762,90.45981,100243.18,15.0,1.2117221,0,0
1088503616,1088472327,6815762,90.568146,100241.89,15.0,1.2117065,0,0
1088691118,1088659828,6815762,90.60249,100241.47,15.0,1.2117014,0,0
1088956744,1088941077,6815762,90.679115,100240.56,15.0,1.2116904,0,0
1089144244,1089128577,6815762,90.79803,100239.15,15.0,1.2116734,0,0
1089300494,1089300453,6815762,91.04904,100236.17,15.0,1.2116374,0,0
1089487992,1089456702,6815762,90.64213,100241.016,15.0,1.2116959,0,0
1089753622,1089722327,6815762,90.671196,100240.65,15.0,1.2116915,0,0
1089941121,1089909827,6815762,90.50738,100242.625,15.0,1.2117153,0,0
1090128701,1090097328,6815762,90.547005,100242.14,15.0,1.2117095,0,0
1090316118,1090284826,6815762,90.544365,100242.17,15.0,1.21171,0,0
1090503617,1090472327,6815762,90.6342,100241.11,15.0,1.211697,0,0
1090737996,1090737952,6815762,90.51794,100242.484,15.0,1.2117137,0,0
1090925512,1090894203,6815762,90.63684,100241.07,15.0,1.2116966,0,0
1091112993,1091081702,6815762,90.570786,100241.86,15.0,1.2117062,0,0
1091300492,1091269202,6815762,90.5153,100242.5,15.0,1.2117138,0,0
1091566119,1091550452,6815762,90.673836,100240.625,15.0,1.2116911,0,0
1091722376,1091722336,6815762,90.626274,100241.2,15.0,1.2116982,0,0
1091909867,1091878578,6815762,90.66327,100240.76,15.0,1.2116928,0,0
1092097383,1092066084,6815762,90.63156,100241.125,15.0,1.2116972,0,0
1092362992,1092331702,6815762,90.626274,100241.19,15.0,1.2116979,0,0
1092550492,1092519202,6815762,90.71083,100240.195,15.0,1.211686,0,0
1092738103,1092706702,6815762,90.66327,100240.75,15.0,1.2116927,0,0
1092925519,1092894216,6815762,90.6527,100240.875,15.0,1.2116942,0,0
1093159882,1093159842,6815762,90.7399,100239.86,15.0,1.211682,0,0
1093347369,1093316077,6815762,90.71876,100240.09,15.0,1.2116847,0,0
1093534901,1093503593,6815762,90.68177,100240.55,15.0,1.2116902,0,0
1093722379,1093691077,6815762,90.74518,100239.766,15.0,1.2116808,0,0
1093909866,1093878577,6815762,90.64213,100241.0,15.0,1.2116957,0,0
1094144340,1094144202,6815762,90.71083,100240.195,15.0,1.211686,0,0
1094331772,1094300452,6815762,90.55758,100242.0,15.0,1.2117078,0,0
1094519255,1094487952,6815762,90.56286,100241.95,15.0,1.2117072,0,0
1094706801,1094675460,6815762,90.60249,100241.484,15.0,1.2117015,0,0
1094894247,1094862960,6815762,90.570786,100241.86,15.0,1.2117062,0,0
1095159869,1095128579,6815762,90.61043,100241.39,15.0,1.2117004,0,0
1095347475,1095316093,6815762,90.55493,100242.05,15.0,1.2117083,0,0
1095519254,1095495765,6815762,90.66856,100240.69,15.0,1.2116919,0,0
1095659867,1095644202,6815762,90.6527,100240.875,15.0,1.2116942,0,0
1095956742,1095925452,6815762,90.5153,100242.52,15.0,1.2117141,0,0
1096144278,1096112952,6815762,90.58664,100241.664,15.0,1.2117038,0,0
1096331766,1096300454,6815762,90.623634,100241.234,15.0,1.2116985,0,0
1096566119,1096566078,6815762,90.59721,100241.53,15.0,1.2117022,0,0
1096753699,1096722330,6815762,90.584,100241.71,15.0,1.2117043,0,0
1096941125,1096909828,6815762,90.59721,100241.555,15.0,1.2117023,0,0
1097128617,1097097327,6815762,90.55758,100242.01,15.0,1.211708,0,0
1097316210,1097284826,6815762,90.55229,100242.086,15.0,1.2117089,0,0
1097503616,1097472327,6815762,90.58928,100241.64,15.0,1.2117034,0,0
1097675632,1097652020,6815762,90.53379,100242.3,15.0,1.2117114,0,0
1097941122,1097917646,6815762,90.66062,100240.77,15.0,1.2116929,0,0
1098081746,1098066076,6815762,90.55493,100242.03,15.0,1.2117082,0,0
1098269243,1098253582,6815762,90.60777,100241.42,15.0,1.2117008,0,0
1098456744,1098441078,6815762,90.62892,100241.17,15.0,1.2116978,0,0
1098753618,1098722327,6815762,90.6527,100240.875,15.0,1.2116942,0,0
1098941143,1098909828,6815762,90.58136,100241.734,15.0,1.2117046,0,0
1099113025,1099089515,6815762,90.584,100241.7,15.0,1.2117043,0,0
1099363122,1099331730,6815762,90.626274,100241.19,15.0,1.2116979,0,0
1099550491,1099519201,6815762,90.62892,100241.17,15.0,1.2116978,0,0
1099737993,1099706702,6815762,90.676476,100240.61,15.0,1.2116909,0,0
1099925611,1099894202,6815762,90.676476,100240.59,15.0,1.2116909,0,0
1100097436,1100073939,6815762,90.69233,100240.42,15.0,1.2116888,0,0
1100284945,1100261390,6815762,90.61571,100241.336,15.0,1.2116997,0,0
1100550491,1100527014,6815762,90.66856,100240.695,15.0,1.211692,0,0
1100691176,1100675453,6815762,90.71083,100240.18,15.0,1.2116858,0,0
1100878619,1100862952,6815762,90.92221,100237.68,15.0,1.2116556,0,0
1101066118,1101050452,6815762,90.68177,100240.53,15.0,1.21169,0,0
1101362993,1101331703,6815762,90.6527,100240.875,15.0,1.2116942,0,0
1101534867,1101511389,6815762,90.61043,100241.39,15.0,1.2117004,0,0
1101675495,1101652013,6815762,90.4783,100242.95,15.0,1.2117194,0,0
1101862991,1101839524,6815762,90.64213,100241.01,15.0,1.2116958,0,0
1102159870,1102128578,6815762,90.59985,100241.516,15.0,1.211702,0,0
1102347367,1102316093,6815762,90.6527,100240.89,15.0,1.2116944,0,0
1102534919,1102503600,6815762,90.65798,100240.81,15.0,1.2116935,0,0
1102706742,1102683265,6815762,90.565506,100241.92,15.0,1.2117069,0,0
1102894257,1102870765,6815762,90.58136,100241.734,15.0,1.2117046,0,0
1103112991,1103097327,6815762,90.544365,100242.17,15.0,1.21171,0,0
1103300493,1103284827,6815762,90.584,100241.69,15.0,1.211704,0,0
1103487993,1103472326,6815762,90.61307,100241.36,15.0,1.2117001,0,0
1103675492,1103659827,6815762,90.57607,100241.805,15.0,1.2117054,0,0
1103862991,1103847327,6815762,90.584,100241.71,15.0,1.2117043,0,0
1104144244,1104120765,6815762,90.55493,100242.04,15.0,1.2117083,0,0
1104284868,1104261395,6815762,90.53115,100242.33,15.0,1.2117118,0,0
1104472401,1104441094,6815762,90.60777,100241.43,15.0,1.2117009,0,0
1104659878,1104628577,6815762,90.570786,100241.87,15.0,1.2117062,0,0
1104956754,1104925451,6815762,90.647415,100240.94,15.0,1.211695,0,0
1105128664,1105105174,6815762,90.547005,100242.15,15.0,1.2117096,0,0
1105316132,1105292663,6815762,90.49944,100242.72,15.0,1.2117165,0,0
1105503638,1105480146,6815762,90.53379,100242.305,15.0,1.2117115,0,0
1105722387,1105706702,6815762,90.584,100241.695,15.0,1.2117041,0,0
1105909885,1105894201,6815762,90.50738,100242.61,15.0,1.2117152,0,0
1106097367,1106081704,6815762,90.59985,100241.5,15.0,1.2117018,0,0
1106284874,1106269210,6815762,90.594574,100241.56,15.0,1.2117025,0,0
1106472367,1106456702,6815762,90.58664,100241.66,15.0,1.2117037,0,0
1106706761,1106683280,6815762,90.679115,100240.56,15.0,1.2116904,0,0
1106894241,1106870764,6815762,90.61571,100241.32,15.0,1.2116995,0,0
1107081761,1107050453,6815762,90.594574,100241.58,15.0,1.2117027,0,0
1107269278,1107237976,6815762,90.58928,100241.64,15.0,1.2117034,0,0
1107566117,1107534828,6815762,90.60249,100241.47,15.0,1.2117014,0,0
1107737992,1107714515,6815762,90.644775,100240.984,15.0,1.2116956,0,0
1107925494,1107902015,6815762,90.7029,100240.28,15.0,1.2116871,0,0
1108144259,1108128579,6815762,90.549644,100242.1,15.0,1.211709,0,0
1108331759,1108316077,6815762,90.541725,100242.19,15.0,1.21171,0,0
1108519241,1108503577,6815762,90.467735,100243.08,15.0,1.2117208,0,0
1108706742,1108691077,6815762,90.36204,100244.34,15.0,1.2117362,0,0
1108894244,1108878577,6815762,90.25635,100245.59,15.0,1.2117512,0,0
1109081742,1109066077,6815762,90.12424,100247.164,15.0,1.2117702,0,0
1109316118,1109292639,6815762,90.07403,100247.77,15.0,1.2117776,0,0
1109503617,1109472327,6815762,90.84559,100238.58,15.0,1.2116665,0,0
1109691118,1109659826,6815762,89.94456,100249.33,15.0,1.2117963,0,0
1109878632,1109847328,6815762,89.93398,100249.42,15.0,1.2117975,0,0
1110159917,1110136405,6815762,93.419205,100207.95,15.0,1.2112962,0,0
1110347367,1110323889,6815762,89.9287,100249.5,15.0,1.2117984,0,0
1110534881,1110511389,6815762,89.65919,100252.72,15.0,1.2118373,0,0
1110753620,1110737952,6815762,89.67769,100252.5,15.0,1.2118347,0,0
1110941163,1110925497,6815762,89.7041,100252.17,15.0,1.2118307,0,0
1111128714,1111112986,6815762,89.5535,100253.984,15.0,1.2118527,0,0
1111316173,1111300452,6815762,89.276054,100257.29,15.0,1.2118926,0,0
1111503658,1111487989,6815762,89.30776,100256.89,15.0,1.2118878,0,0
1111738008,1111714534,6815762,89.33418,100256.58,15.0,1.211884,0,0
1111925494,1111902015,6815762,89.31833,100256.78,15.0,1.2118865,0,0
